customer_id,signup_date,region,acquisition_channel
10863,2022-03-29,West,Email
10864,2023-07-18,West,Email
10865,2023-09-10,North,Social
10866,2023-05-25,West,Organic
10867,2023-08-22,East,Organic
10868,2023-09-04,West,Referral
10869,2022-11-22,North,Organic
10870,2022-01-30,East,Email
10871,2022-11-30,East,Email
10872,2022-05-28,South,Paid Search
10873,2022-03-25,South,Social
10874,2022-04-02,East,Referral
10875,2023-05-25,East,Organic
10876,2023-01-04,North,Email
10877,2023-01-30,South,Email
10878,2023-06-28,North,Organic
10879,2023-02-05,West,Social
10880,2023-04-05,West,Paid Search
10881,2022-03-04,South,Organic
10882,2023-09-14,North,Social
10883,2022-11-24,North,Referral
10884,2022-04-24,South,Organic
10885,2023-08-17,West,Social
10886,2023-06-21,East,Organic
10887,2022-02-08,North,Organic
10888,2022-05-21,North,Organic
10889,2022-01-12,North,Social
10890,2022-07-17,West,Organic
10891,2022-03-14,East,Organic
10892,2023-06-03,East,Social
10893,2023-01-17,South,Paid Search
10894,2023-12-17,West,Organic
10895,2023-07-02,South,Organic
10896,2023-03-23,West,Social
10897,2023-01-07,West,Email
10898,2022-02-09,South,Social
10899,2022-02-21,West,Organic
10900,2023-03-26,North,Paid Search
10901,2022-01-04,East,Social
10902,2022-01-31,North,Organic
10903,2022-06-09,South,Organic
10904,2023-10-08,North,Paid Search
10905,2022-12-02,North,Paid Search
10906,2023-06-02,North,Organic
10907,2022-10-28,South,Referral
10908,2022-05-07,East,Paid Search
10909,2022-09-28,South,Email
10910,2022-03-08,South,Organic
10911,2023-07-17,West,Email
10912,2022-05-14,West,Paid Search
10913,2022-10-02,North,Referral
10914,2023-12-17,South,Paid Search
10915,2023-03-09,East,Social
10916,2022-12-01,East,Organic
10917,2023-02-01,South,Email
10918,2023-07-27,East,Referral
10919,2022-07-05,North,Email
10920,2023-04-10,South,Email
10921,2023-09-30,East,Social
10922,2023-02-22,East,Referral
10923,2022-11-22,West,Organic
10924,2022-04-16,North,Organic
10925,2022-07-01,North,Paid Search
10926,2023-11-22,North,Referral
10927,2023-01-31,North,Paid Search
10928,2022-08-08,North,Paid Search
10929,2022-11-02,East,Paid Search
10930,2023-02-26,East,Organic
10931,2023-01-28,East,Organic
10932,2023-05-26,South,Organic
10933,2022-07-07,North,Organic
10934,2023-04-19,East,Email
10935,2022-11-20,North,Paid Search
10936,2023-11-18,West,Organic
10937,2022-04-26,North,Paid Search
10938,2022-04-19,East,Paid Search
10939,2022-12-04,West,Paid Search
10940,2023-01-07,East,Organic
10941,2023-05-20,East,Organic
10942,2022-10-22,East,Email
10943,2023-10-30,North,Organic
10944,2022-12-13,East,Organic
10945,2022-04-05,West,Organic
10946,2022-03-29,West,Paid Search
10947,2023-12-12,South,Organic
10948,2022-04-08,South,Paid Search
10949,2023-11-23,West,Organic
10950,2022-07-22,East,Organic
10951,2022-03-10,North,Social
10952,2022-08-11,North,Organic
10953,2023-03-25,North,Organic
10954,2022-11-09,South,Paid Search
10955,2023-07-28,North,Organic
10956,2023-03-23,North,Social
10957,2022-10-20,North,Organic
10958,2023-04-09,West,Paid Search
10959,2023-12-11,North,Referral
10960,2022-10-28,North,Organic
10961,2022-04-23,South,Organic
10962,2022-10-26,North,Email
10963,2023-09-06,West,Referral
10964,2022-06-08,West,Paid Search
10965,2023-11-24,South,Email
10966,2023-03-06,South,Organic
10967,2023-03-16,South,Email
10968,2022-08-20,North,Organic
10969,2023-11-03,South,Email
10970,2022-01-27,North,Organic
10971,2022-08-07,North,Paid Search
10972,2022-11-02,East,Organic
10973,2022-12-15,North,Email
10974,2022-12-13,North,Social
10975,2022-04-18,South,Social
10976,2022-06-14,South,Referral
10977,2022-03-11,North,Paid Search
10978,2023-02-22,North,Email
10979,2022-09-14,North,Organic
10980,2023-02-18,North,Referral
10981,2023-03-07,West,Email
10982,2023-05-28,West,Paid Search
10983,2023-02-04,South,Paid Search
10984,2023-04-19,South,Social
10985,2023-03-05,East,Social
10986,2023-04-22,East,Social
10987,2023-03-27,North,Paid Search
10988,2022-08-19,North,Paid Search
10989,2022-06-29,South,Referral
10990,2023-07-29,East,Email
10991,2022-09-08,North,Paid Search
10992,2023-02-05,South,Email
10993,2022-05-24,South,Email
10994,2022-11-11,North,Email
10995,2023-01-22,South,Paid Search
10996,2023-04-02,East,Social
10997,2023-01-20,East,Social
10998,2022-09-21,North,Paid Search
10999,2023-12-04,North,Organic
11000,2023-01-10,West,Email
11001,2023-08-14,South,Email
11002,2023-06-22,North,Paid Search
11003,2023-02-12,North,Social
11004,2023-10-10,West,Organic
11005,2022-04-04,West,Organic
11006,2023-11-04,West,Social
11007,2023-09-13,East,Referral
11008,2023-01-03,South,Paid Search
11009,2023-06-20,South,Organic
11010,2023-01-15,North,Paid Search
11011,2022-07-16,East,Paid Search
11012,2023-08-07,East,Paid Search
11013,2022-06-29,North,Organic
11014,2022-08-18,West,Organic
11015,2023-01-15,South,Email
11016,2023-09-04,North,Email
11017,2022-10-08,South,Email
11018,2022-12-27,West,Paid Search
11019,2022-01-31,West,Paid Search
11020,2022-03-26,South,Paid Search
11021,2022-02-10,West,Referral
11022,2022-02-22,West,Paid Search
11023,2023-09-27,West,Email
11024,2023-09-07,West,Paid Search
11025,2023-08-23,South,Social
11026,2022-02-10,West,Paid Search
11027,2022-02-26,East,Paid Search
11028,2022-07-24,East,Social
11029,2023-02-17,North,Organic
11030,2022-09-01,East,Email
11031,2022-12-22,West,Paid Search
11032,2022-05-07,South,Referral
11033,2023-06-18,West,Email
11034,2022-08-18,South,Organic
11035,2022-02-18,North,Social
11036,2023-06-27,North,Email
11037,2023-10-22,West,Paid Search
11038,2022-01-11,East,Organic
11039,2022-11-15,South,Organic
11040,2023-08-27,East,Email
11041,2023-05-31,South,Paid Search
11042,2023-09-18,South,Social
11043,2022-10-31,West,Organic
11044,2022-09-29,East,Email
11045,2023-06-02,West,Organic
11046,2022-04-23,East,Email
11047,2022-06-24,West,Organic
11048,2023-03-15,North,Paid Search
11049,2023-05-03,North,Organic
11050,2022-03-29,North,Email
11051,2023-01-07,East,Organic
11052,2022-09-24,East,Social
11053,2023-01-02,East,Organic
11054,2023-12-01,South,Paid Search
11055,2022-02-25,North,Email
11056,2023-12-28,East,Organic
11057,2022-11-25,West,Organic
11058,2023-07-18,South,Organic
11059,2022-11-06,North,Email
11060,2022-08-16,South,Referral
11061,2023-07-17,South,Organic
11062,2023-05-17,North,Email
11063,2022-04-16,South,Email
11064,2023-05-30,East,Email
11065,2023-07-04,South,Paid Search
11066,2022-10-11,South,Referral
11067,2023-11-07,North,Paid Search
11068,2023-04-13,West,Social
11069,2022-09-01,South,Organic
11070,2022-01-08,South,Social
11071,2023-05-08,North,Referral
11072,2022-06-02,East,Referral
11073,2023-07-07,West,Organic
11074,2023-01-19,North,Social
11075,2022-12-07,North,Organic
11076,2022-04-30,North,Email
11077,2023-06-04,East,Paid Search
11078,2022-05-02,West,Email
11079,2022-11-01,South,Paid Search
11080,2023-09-03,South,Organic
11081,2023-11-03,West,Organic
11082,2023-12-24,East,Organic
11083,2023-12-01,North,Paid Search
11084,2023-02-10,North,Social
11085,2022-05-27,South,Social
11086,2023-09-05,West,Social
11087,2023-08-09,East,Social
11088,2023-12-24,East,Paid Search
11089,2023-04-21,West,Paid Search
11090,2022-04-14,North,Paid Search
11091,2023-01-03,South,Organic
11092,2022-11-24,North,Email
11093,2023-09-08,West,Email
11094,2022-10-14,East,Email
11095,2022-08-28,South,Social
11096,2022-02-28,North,Organic
11097,2023-09-02,East,Social
11098,2023-07-06,East,Organic
11099,2022-01-31,East,Social
11100,2022-11-13,North,Organic
11101,2022-12-17,West,Paid Search
11102,2022-12-09,West,Paid Search
11103,2023-11-02,East,Organic
11104,2022-04-20,East,Paid Search
11105,2022-08-12,West,Organic
11106,2022-05-13,West,Email
11107,2022-06-28,East,Referral
11108,2023-10-25,South,Organic
11109,2023-11-18,South,Paid Search
11110,2022-02-02,West,Social
11111,2023-04-07,East,Paid Search
11112,2022-06-19,North,Social
11113,2022-05-21,North,Paid Search
11114,2022-08-02,West,Paid Search
11115,2022-05-22,West,Organic
11116,2022-12-24,West,Organic
11117,2023-12-28,South,Email
11118,2023-03-05,West,Social
11119,2023-06-12,West,Organic
11120,2022-12-27,South,Referral
11121,2022-01-11,North,Paid Search
11122,2022-03-03,West,Paid Search
11123,2022-07-16,North,Social
11124,2022-06-27,East,Social
11125,2023-09-06,East,Paid Search
11126,2023-09-08,East,Organic
11127,2023-09-16,North,Organic
11128,2023-04-11,East,Organic
11129,2023-02-11,North,Social
11130,2023-04-19,West,Paid Search
11131,2022-10-24,North,Email
11132,2023-05-05,East,Organic
11133,2023-08-03,West,Paid Search
11134,2023-07-11,North,Paid Search
11135,2023-03-25,North,Paid Search
11136,2022-02-12,West,Paid Search
11137,2023-06-14,North,Referral
11138,2022-09-25,North,Social
11139,2023-06-27,South,Email
11140,2023-01-29,West,Organic
11141,2023-10-06,East,Referral
11142,2022-09-05,South,Social
11143,2023-11-11,West,Social
11144,2023-09-09,South,Paid Search
11145,2022-08-30,South,Organic
11146,2022-12-19,South,Social
11147,2023-01-23,South,Paid Search
11148,2023-07-16,South,Paid Search
11149,2023-05-19,East,Paid Search
11150,2023-09-14,North,Paid Search
11151,2022-09-28,East,Paid Search
11152,2023-01-04,North,Email
11153,2022-11-11,South,Email
11154,2023-10-26,North,Paid Search
11155,2022-08-11,East,Organic
11156,2023-03-05,East,Referral
11157,2022-03-29,South,Paid Search
11158,2023-09-13,North,Paid Search
11159,2022-10-08,North,Paid Search
11160,2022-09-06,West,Paid Search
11161,2023-03-02,North,Email
11162,2022-12-31,West,Organic
11163,2023-09-12,South,Social
11164,2023-01-23,North,Organic
11165,2023-01-13,East,Referral
11166,2022-03-18,South,Email
11167,2022-01-17,North,Organic
11168,2022-10-18,West,Paid Search
11169,2023-12-30,North,Paid Search
11170,2023-11-01,South,Referral
11171,2023-04-05,South,Social
11172,2023-04-06,South,Paid Search
11173,2022-10-13,West,Paid Search
11174,2022-05-10,North,Referral
11175,2022-01-07,West,Email
11176,2022-09-05,East,Paid Search
11177,2022-08-20,West,Paid Search
11178,2022-05-20,West,Paid Search
11179,2022-07-09,West,Email
11180,2022-01-19,East,Email
11181,2023-03-20,South,Social
11182,2023-11-09,South,Paid Search
11183,2023-05-20,East,Email
11184,2022-11-24,South,Paid Search
11185,2022-11-03,East,Social
11186,2022-08-13,North,Paid Search
11187,2022-04-14,West,Social
11188,2023-03-13,North,Paid Search
11189,2023-02-18,West,Email
11190,2022-01-06,North,Social
11191,2022-10-31,North,Social
11192,2022-07-22,West,Paid Search
11193,2022-05-05,West,Email
11194,2023-05-29,East,Organic
11195,2023-01-19,West,Organic
11196,2023-04-08,North,Social
11197,2023-06-05,West,Social
11198,2023-12-18,South,Organic
11199,2023-08-10,East,Referral
11200,2023-03-29,South,Paid Search
11201,2023-10-04,North,Referral
11202,2022-12-15,East,Social
11203,2023-12-20,East,Referral
11204,2023-07-10,North,Social
11205,2023-04-21,West,Referral
11206,2023-10-22,East,Email
11207,2023-01-12,North,Organic
11208,2023-06-11,East,Paid Search
11209,2022-07-27,North,Social
11210,2023-12-05,North,Organic
11211,2023-04-01,East,Referral
11212,2023-07-25,North,Organic
11213,2022-12-03,North,Social
11214,2023-09-25,East,Paid Search
11215,2022-02-24,North,Social
11216,2022-03-25,West,Referral
11217,2023-01-06,West,Paid Search
11218,2023-06-19,North,Email
11219,2023-08-14,East,Organic
11220,2022-11-18,North,Social
11221,2023-04-20,East,Social
11222,2023-02-08,North,Organic
11223,2023-12-03,West,Organic
11224,2023-04-23,North,Paid Search
11225,2022-11-01,East,Organic
11226,2023-12-09,North,Social
11227,2022-03-20,North,Organic
11228,2023-12-20,South,Referral
11229,2022-04-23,East,Referral
11230,2022-07-30,West,Referral
11231,2023-08-23,North,Email
11232,2023-06-20,North,Organic
11233,2023-12-10,South,Social
11234,2023-07-02,South,Email
11235,2023-04-11,West,Referral
11236,2022-09-10,West,Paid Search
11237,2022-01-04,West,Organic
11238,2022-04-01,North,Referral
11239,2022-08-06,South,Social
11240,2022-01-30,East,Organic
11241,2023-01-06,South,Email
11242,2023-07-22,East,Organic
11243,2023-12-05,North,Paid Search
11244,2022-12-24,South,Paid Search
11245,2023-10-01,West,Paid Search
11246,2023-12-21,North,Organic
11247,2023-09-20,West,Organic
11248,2022-12-06,South,Paid Search
11249,2022-08-26,North,Organic
11250,2023-12-15,North,Paid Search
11251,2022-06-26,North,Email
11252,2022-10-28,East,Email
11253,2022-02-24,North,Email
11254,2023-08-03,East,Organic
11255,2023-04-20,West,Organic
11256,2022-03-03,South,Social
11257,2022-06-12,North,Social
11258,2023-02-10,South,Referral
11259,2023-01-30,West,Referral
11260,2023-08-09,East,Email
11261,2022-07-14,North,Social
11262,2023-11-07,East,Paid Search
11263,2022-11-21,South,Social
11264,2023-08-24,South,Referral
11265,2022-06-24,North,Social
11266,2022-01-27,West,Paid Search
11267,2022-02-10,North,Paid Search
11268,2022-09-30,North,Organic
11269,2023-11-27,North,Paid Search
11270,2022-02-05,East,Social
11271,2022-09-27,South,Email
11272,2022-03-21,North,Organic
11273,2023-11-12,South,Email
11274,2023-05-08,East,Paid Search
11275,2023-07-11,South,Paid Search
11276,2023-06-05,West,Paid Search
11277,2023-04-25,South,Paid Search
11278,2023-07-19,North,Email
11279,2022-01-06,West,Social
11280,2023-09-24,West,Social
11281,2023-06-25,South,Paid Search
11282,2023-06-24,West,Email
11283,2022-10-15,East,Organic
11284,2023-08-08,South,Paid Search
11285,2022-10-06,West,Email
11286,2022-02-05,West,Email
11287,2023-10-25,South,Referral
11288,2022-06-21,East,Organic
11289,2022-03-16,South,Social
11290,2023-03-30,North,Organic
11291,2022-06-20,West,Paid Search
11292,2023-09-19,East,Social
11293,2022-11-20,East,Email
11294,2022-01-04,East,Social
11295,2023-11-26,East,Social
11296,2023-01-11,South,Organic
11297,2022-07-11,West,Referral
11298,2023-05-10,East,Referral
11299,2023-01-23,East,Paid Search
11300,2022-01-22,South,Organic
11301,2023-07-09,South,Organic
11302,2022-10-20,North,Social
11303,2023-05-26,South,Referral
11304,2023-10-16,North,Social
11305,2023-03-22,East,Paid Search
11306,2023-05-06,West,Organic
11307,2022-07-05,South,Paid Search
11308,2022-06-23,South,Paid Search
11309,2022-10-30,East,Organic
11310,2023-09-15,North,Organic
11311,2023-01-18,West,Organic
11312,2022-09-12,South,Organic
11313,2023-07-24,North,Social
11314,2023-09-15,North,Paid Search
11315,2023-10-21,West,Paid Search
11316,2022-08-07,North,Email
11317,2023-06-03,East,Referral
11318,2023-03-07,North,Social
11319,2022-11-24,North,Email
11320,2022-10-17,West,Social
11321,2022-03-25,North,Email
11322,2022-07-20,North,Email
11323,2023-02-06,East,Paid Search
11324,2023-10-10,West,Paid Search
11325,2023-09-25,South,Paid Search
11326,2022-05-17,North,Paid Search
11327,2023-05-11,West,Organic
11328,2022-03-03,East,Paid Search
11329,2023-05-08,West,Paid Search
11330,2022-09-07,West,Email
11331,2022-11-25,East,Paid Search
11332,2023-06-08,South,Organic
11333,2022-11-07,South,Paid Search
11334,2023-08-13,East,Paid Search
11335,2023-01-25,East,Email
11336,2023-12-31,West,Paid Search
11337,2023-04-11,East,Organic
11338,2022-08-05,South,Organic
11339,2023-07-20,South,Paid Search
11340,2022-10-25,East,Organic
11341,2023-01-25,South,Paid Search
11342,2022-04-10,West,Email
11343,2022-03-29,East,Referral
11344,2023-02-24,North,Email
11345,2022-05-17,East,Organic
11346,2023-12-30,East,Paid Search
11347,2023-09-17,West,Social
11348,2023-05-27,South,Organic
11349,2023-06-21,East,Referral
11350,2023-03-11,South,Paid Search
11351,2022-02-14,East,Organic
11352,2022-10-14,North,Organic
11353,2022-12-28,West,Referral
11354,2023-10-31,West,Referral
11355,2022-06-10,East,Social
11356,2022-12-29,East,Paid Search
11357,2022-09-09,North,Social
11358,2022-04-09,East,Organic
11359,2022-03-17,South,Paid Search
11360,2022-09-24,East,Email
11361,2022-03-02,North,Referral
11362,2022-02-19,East,Paid Search
11363,2022-09-14,South,Paid Search
11364,2022-05-28,East,Organic
11365,2023-02-10,East,Paid Search
11366,2022-01-13,North,Organic
11367,2022-08-09,South,Social
11368,2022-11-27,West,Organic
11369,2023-12-05,East,Email
11370,2023-04-09,North,Organic
11371,2023-10-05,South,Paid Search
11372,2022-09-08,South,Organic
11373,2022-11-25,East,Paid Search
11374,2022-11-03,East,Paid Search
11375,2023-10-10,North,Email
11376,2023-12-02,East,Referral
11377,2023-12-04,East,Paid Search
11378,2023-07-03,West,Email
11379,2023-01-03,North,Referral
11380,2023-01-30,South,Organic
11381,2023-12-17,South,Social
11382,2022-07-27,North,Referral
11383,2022-09-11,South,Social
11384,2023-10-17,North,Paid Search
11385,2022-10-10,North,Email
11386,2022-06-21,East,Paid Search
11387,2023-02-14,North,Email
11388,2022-08-26,East,Referral
11389,2023-10-13,North,Organic
11390,2023-10-26,East,Social
11391,2022-08-12,South,Paid Search
11392,2023-01-22,West,Organic
11393,2023-12-20,West,Email
11394,2023-06-26,South,Social
11395,2022-06-07,East,Paid Search
11396,2023-03-08,North,Social
11397,2023-03-29,East,Paid Search
